distance_km,hour_of_day,day_of_week,traffic_index,is_rain,eta_minutes
9.21,0,5,0.18,0,25.27
0.5,7,3,0.643,0,3.22
9.28,7,2,0.607,0,28.07
3.08,5,3,0.405,0,7.27
1.23,16,1,0.327,0,1.5
0.72,18,3,0.728,0,2.35
15.32,0,6,0.378,0,42.01
0.5,14,4,0.28,0,1.88
1.11,12,3,0.237,0,5.07
2.14,20,3,0.42,0,8.09
4.84,2,4,0.581,1,16.93
3.94,1,3,0.162,0,11.25
0.67,2,6,0.631,1,2.15
1.71,8,4,0.817,0,6.97
1.36,15,6,0.448,0,1.66
1.2,23,6,0.419,1,4.1
2.65,12,6,0.437,0,7.54
6.09,18,1,0.69,0,23.78
1.23,17,4,0.623,0,3.38
2.28,20,1,0.56,1,5.34
2.48,11,1,0.262,0,3.71
18.74,11,4,0.217,0,45.17
15.47,0,3,0.451,0,42.7
8.05,19,5,1.0,1,39.8
1.38,7,2,0.914,0,6.48
0.5,16,5,0.594,1,1.0
1.91,20,6,0.472,1,3.35
1.55,19,4,0.842,0,8.87
3.53,21,3,0.48,0,10.19
7.52,6,1,0.152,0,17.17
9.77,8,0,0.688,0,33.28
9.32,16,2,0.311,0,21.95
2.23,9,5,0.788,0,7.51
5.81,3,3,0.356,0,13.23
1.88,21,6,0.315,1,6.34
0.5,6,2,0.426,0,2.06
6.05,6,6,0.369,0,14.73
0.5,7,0,0.902,0,3.29
2.63,23,0,0.104,0,4.39
2.0,23,0,0.317,0,6.47
5.91,7,5,0.694,0,19.01
7.27,15,6,0.447,0,20.09
1.81,11,4,0.2,0,3.1
8.35,14,2,0.365,0,23.59
1.74,7,4,0.934,0,10.09
2.96,21,6,0.24,0,8.0
6.49,8,0,0.808,1,25.08
5.9,2,3,0.301,0,13.7
21.86,21,0,0.332,0,54.9
1.28,20,4,0.332,0,2.14
5.43,15,0,0.443,0,16.12
4.7,14,6,0.361,0,11.71
12.33,23,0,0.396,0,32.5
0.85,3,4,0.379,1,2.57
6.97,19,4,0.862,0,31.19
4.2,15,6,0.107,0,8.91
1.61,9,3,0.963,0,10.32
3.22,10,4,0.254,0,8.89
2.03,4,6,0.334,1,6.37
4.33,10,3,0.425,0,10.7
10.99,12,1,0.521,1,30.18
4.21,14,6,0.488,0,12.05
4.99,5,1,0.605,1,14.09
3.66,15,4,0.491,0,7.68
0.5,14,0,0.246,0,1.0
1.33,10,2,0.444,1,1.18
3.39,19,0,0.679,0,12.89
1.86,1,4,0.486,0,3.55
1.0,1,3,0.261,0,1.0
3.51,11,6,0.147,0,6.87
1.95,15,0,0.2,0,5.31
1.49,18,1,0.845,1,5.41
3.12,1,5,0.341,0,9.07
0.72,16,4,0.497,1,2.99
13.14,13,0,0.554,1,39.82
10.11,23,5,0.359,0,24.85
6.15,15,0,0.447,1,17.45
0.56,4,3,0.112,0,1.0
7.48,9,3,0.836,0,29.85
8.25,16,3,0.134,0,19.7
7.3,12,5,0.288,0,16.7
0.6,15,2,0.459,0,2.16
5.16,8,5,0.755,0,16.14
8.99,23,4,0.18,0,21.26
4.31,3,4,0.423,0,11.08
5.2,23,1,0.37,1,12.88
3.07,15,1,0.331,0,7.14
3.76,22,4,0.354,0,9.99
0.5,10,0,0.392,0,1.0
5.09,6,4,0.126,0,11.2
0.5,16,6,0.442,0,1.0
2.85,21,2,0.146,0,5.62
1.73,12,1,0.288,1,4.63
3.94,3,1,0.283,0,9.23
0.72,13,6,0.249,0,2.2
5.88,9,6,0.984,0,29.66
7.92,9,5,1.0,1,40.54
0.89,9,6,0.928,0,5.04
0.55,11,1,0.432,0,1.0
0.79,1,4,0.149,0,1.0
10.48,22,1,0.142,0,25.64
3.76,8,6,0.794,0,15.81
3.15,4,6,0.297,0,7.07
0.56,7,6,0.794,0,3.04
5.24,20,1,0.285,0,11.75
10.12,13,6,0.264,0,25.04
8.81,6,5,0.563,1,25.15
4.92,6,4,0.104,0,11.07
0.5,8,0,0.994,0,2.19
0.6,2,6,0.314,1,2.59
0.5,13,1,0.373,1,4.8
1.49,16,1,0.295,1,3.74
0.73,17,6,0.629,0,1.0
1.51,11,1,0.357,0,4.14
2.43,21,6,0.515,1,6.9
14.32,13,2,0.419,0,34.68
4.71,12,4,0.426,0,11.51
9.01,13,6,0.339,0,23.72
6.2,8,1,0.719,0,23.34
0.6,18,2,0.686,0,3.61
6.66,1,0,0.114,0,16.74
1.61,10,0,0.145,0,3.09
5.1,16,5,0.494,0,13.02
2.08,1,6,0.414,0,3.21
30.31,18,5,0.978,0,120.0
1.53,6,5,0.436,1,3.25
1.64,17,2,0.783,1,4.88
13.34,12,0,0.306,0,30.21
0.5,4,5,0.394,1,1.0
5.96,17,3,0.837,0,22.72
6.46,22,5,0.184,0,13.44
9.05,23,0,0.454,0,27.5
18.33,23,3,0.416,1,48.81
18.57,15,2,0.401,0,48.65
0.5,14,6,0.33,0,2.46
8.63,7,6,0.986,0,41.48
5.2,14,3,0.228,0,12.77
5.21,0,0,0.401,0,14.74
0.69,16,1,0.416,0,1.0
5.25,14,3,0.292,1,12.35
20.22,13,0,0.137,0,41.86
12.14,13,5,0.494,0,32.86
2.89,9,1,0.822,0,10.3
0.5,1,2,0.374,0,1.81
2.25,5,6,0.549,1,5.1
8.75,16,2,0.275,1,21.17
6.04,4,4,0.549,1,17.59
3.07,4,2,0.268,0,6.88
0.5,14,4,0.21,0,2.27
2.78,14,2,0.366,0,9.68
3.17,19,2,0.808,0,9.85
13.19,10,2,0.479,1,37.84
5.12,4,4,0.448,0,17.01
1.87,0,5,0.109,0,5.44
3.73,10,4,0.545,1,11.97
0.5,10,3,0.168,0,1.0
17.98,5,0,0.214,0,43.13
2.23,22,0,0.479,1,8.75
3.25,7,5,0.757,0,12.89
2.19,1,0,0.167,0,6.27
5.74,14,2,0.454,0,17.34
5.43,22,5,0.463,0,16.05
6.28,21,0,0.115,0,14.7
1.56,8,4,0.712,0,3.02
1.9,14,3,0.181,0,8.0
0.67,7,1,0.919,0,4.44
5.33,15,3,0.285,0,14.23
0.5,13,0,0.291,0,1.76
4.55,14,5,0.351,0,8.62
10.19,19,6,0.942,0,43.42
11.07,12,0,0.151,0,25.11
2.98,8,4,0.877,0,12.52
3.07,0,3,0.487,0,9.82
0.5,5,6,0.437,0,1.0
5.55,7,4,1.0,1,27.24
8.61,19,4,0.969,1,40.74
1.4,17,1,0.734,0,4.34
2.73,17,4,0.735,0,8.2
9.13,16,6,0.23,0,19.31
10.48,20,4,0.446,0,29.35
1.39,15,1,0.399,0,4.59
4.0,12,2,0.395,0,6.05
1.07,21,6,0.394,0,2.49
0.54,3,2,0.57,1,1.29
12.1,3,6,0.479,0,34.66
8.59,20,5,0.155,0,19.66
7.14,13,1,0.5,0,21.42
0.5,4,5,0.599,1,1.05
9.28,15,5,0.277,0,21.19
2.88,13,4,0.163,0,3.81
2.1,13,5,0.282,0,4.88
3.95,13,0,0.411,0,8.15
0.5,23,6,0.491,1,1.0
7.07,13,3,0.212,0,14.1
4.37,18,0,0.99,1,23.55
1.03,2,0,0.482,0,1.0
1.04,16,4,0.572,1,1.88
1.02,13,3,0.15,0,3.06
0.5,9,5,0.873,0,3.81
4.43,12,3,0.472,0,11.27
9.17,21,5,0.114,0,21.97
0.5,3,2,0.117,0,1.0
0.5,10,1,0.387,0,3.04
4.25,14,4,0.48,1,12.01
8.56,14,5,0.118,0,16.45
1.98,23,5,0.498,0,4.34
2.15,1,3,0.482,1,5.88
4.54,10,4,0.297,0,12.61
1.6,1,6,0.279,0,4.67
0.5,22,5,0.53,1,3.36
6.64,4,2,0.433,1,16.91
4.91,12,0,0.364,0,10.18
4.35,0,5,0.445,1,12.77
6.77,6,3,0.344,0,17.73
5.62,6,6,0.422,0,14.83
1.15,9,2,0.979,0,4.83
2.17,5,4,0.44,0,5.28
0.67,19,5,0.79,0,1.42
0.7,11,2,0.124,0,2.02
5.64,12,2,0.434,0,16.2
9.78,23,6,0.117,0,22.99
16.45,10,2,0.185,0,37.03
4.95,17,2,0.954,1,23.65
1.02,1,6,0.442,0,1.0
0.56,15,6,0.609,1,1.92
8.38,1,6,0.501,1,24.88
4.32,18,2,0.831,0,16.03
4.82,5,2,0.392,0,14.71
7.6,0,1,0.311,0,17.49
6.07,10,4,0.304,1,15.25
8.99,17,0,0.856,0,37.26
0.5,9,4,0.892,0,1.0
6.88,17,3,0.621,0,21.7
9.51,0,3,0.331,0,23.83
1.69,18,6,0.985,0,8.39
5.11,15,4,0.17,0,9.07
1.89,6,2,0.141,0,4.64
15.85,14,1,0.418,0,43.81
0.5,0,0,0.11,0,2.39
4.34,22,5,0.507,1,13.6
0.91,20,5,0.234,0,1.0
6.23,8,2,0.766,0,24.07
0.97,1,4,0.298,1,1.0
1.34,16,5,0.232,0,2.84
3.41,23,4,0.257,1,6.37
12.32,9,1,0.786,0,48.09
1.19,5,1,0.443,1,3.39
0.78,4,6,0.171,0,1.0
7.11,7,4,0.983,1,34.15
3.47,7,6,0.693,0,9.72
12.14,4,2,0.398,0,31.06
0.79,11,6,0.469,0,1.69
5.19,6,2,0.254,0,13.23
1.33,12,2,0.311,0,4.61
0.85,12,5,0.295,0,1.0
5.75,16,0,0.564,1,16.94
4.5,3,0,0.498,0,12.25
7.03,17,2,0.89,0,28.26
1.85,9,4,0.814,0,6.81
2.97,2,1,0.378,0,8.99
2.6,11,6,0.496,1,5.83
20.7,0,3,0.184,0,47.83
1.73,10,1,0.196,0,1.86
1.75,17,1,0.615,0,7.9
2.19,12,3,0.423,0,5.82
4.16,16,2,0.405,0,9.85
1.45,7,1,0.934,0,7.56
12.34,19,3,0.966,1,62.48
1.54,18,6,0.954,0,9.25
11.31,16,5,0.467,1,31.32
0.55,1,4,0.576,1,3.61
5.34,2,4,0.216,0,15.7
11.88,2,4,0.355,1,29.62
0.92,5,2,0.489,0,2.86
17.26,9,1,0.951,0,79.2
3.02,23,1,0.452,0,7.7
14.57,21,0,0.186,0,32.37
5.65,17,4,0.891,0,23.62
1.79,17,2,0.895,0,9.52
1.04,13,3,0.331,1,1.0
1.81,15,2,0.429,1,4.91
0.5,6,1,0.286,0,1.12
0.78,0,6,0.196,0,1.05
0.55,16,6,0.632,1,3.02
2.75,22,6,0.447,1,8.71
7.94,4,4,0.31,0,19.57
0.76,0,0,0.339,0,2.38
0.7,20,5,0.605,1,2.12
5.16,16,2,0.463,1,15.22
1.1,9,0,0.979,0,7.68
0.51,11,6,0.346,1,2.9
0.91,19,1,0.766,0,6.73
12.87,1,3,0.402,1,35.19
8.62,22,2,0.359,0,19.2
2.19,15,5,0.22,0,6.0
5.33,14,1,0.386,0,12.78
3.85,12,4,0.498,1,12.95
5.65,17,2,0.697,0,19.03
5.74,19,0,0.986,1,26.1
4.95,21,6,0.351,0,13.06
1.55,13,2,0.444,0,3.8
0.5,17,1,0.751,0,2.46
3.04,1,1,0.134,0,7.14
11.08,1,6,0.116,0,24.36
4.21,2,0,0.113,0,9.6
8.93,4,5,0.437,0,25.51
23.91,15,1,0.391,0,62.75
0.89,21,2,0.181,0,1.82
5.88,14,6,0.467,0,15.97
5.61,11,5,0.154,0,11.83
19.55,8,0,0.877,0,82.15
21.2,13,1,0.281,0,52.29
5.8,20,6,0.13,0,14.59
1.4,15,1,0.239,0,4.45
8.01,10,2,0.141,0,17.97
0.57,5,1,0.416,0,1.65
7.59,9,6,0.994,0,37.95
12.05,7,2,0.878,1,51.32
2.41,15,4,0.543,1,6.27
4.98,2,6,0.412,0,12.16
2.81,1,5,0.298,0,6.98
2.88,15,2,0.227,0,5.39
1.86,18,3,1.0,1,8.11
7.18,8,1,0.695,0,23.63
13.76,15,4,0.444,1,39.28
14.13,21,5,0.296,0,36.62
0.96,3,0,0.282,0,2.32
10.39,9,3,0.602,0,32.6
6.69,18,0,0.718,0,24.57
1.46,12,6,0.368,0,2.4
0.5,17,3,0.842,0,2.2
1.56,14,4,0.346,1,6.92
12.16,3,5,0.523,1,35.35
5.01,8,4,0.674,0,16.69
6.38,3,4,0.192,0,14.31
1.49,15,3,0.649,1,4.52
6.35,20,2,0.455,0,18.13
0.5,14,5,0.379,0,1.76
2.35,23,0,0.226,0,2.38
4.93,1,2,0.315,0,13.02
0.79,13,2,0.301,1,1.0
8.66,2,1,0.234,0,21.14
1.34,21,6,0.127,0,2.95
5.28,22,0,0.344,0,13.52
2.6,3,3,0.443,0,7.4
4.53,0,6,0.574,1,13.02
0.57,22,1,0.442,0,1.0
0.5,8,1,0.723,0,2.89
12.02,16,6,0.51,1,33.85
1.57,13,4,0.483,0,2.84
8.57,16,3,0.413,0,23.5
36.7,0,2,0.101,0,78.79
1.19,9,5,0.798,0,4.5
1.54,22,2,0.382,0,4.32
5.44,15,2,0.149,0,12.11
16.83,18,4,0.836,0,68.48
12.37,23,2,0.147,0,28.4
3.49,2,0,0.392,0,9.92
7.93,11,2,0.101,0,18.22
0.73,2,2,0.286,0,4.2
18.96,14,0,0.65,1,62.85
16.67,16,4,0.59,1,51.55
0.89,17,1,0.808,0,1.12
1.78,6,3,0.528,1,3.25
0.53,18,4,0.814,0,2.62
1.59,6,2,0.424,0,3.87
8.46,4,1,0.604,1,25.82
2.38,7,3,0.822,0,10.24
0.5,20,3,0.173,0,2.19
2.09,15,3,0.249,0,5.43
19.92,15,0,0.414,0,52.4
4.97,18,0,0.869,0,23.72
2.69,14,1,0.352,0,6.7
0.91,6,2,0.386,0,3.75
21.41,4,6,0.17,0,47.34
8.6,22,1,0.249,0,18.64
1.65,10,2,0.314,0,4.19
0.5,9,4,0.677,0,5.42
0.5,20,6,0.42,0,2.81
0.64,22,3,0.327,1,1.45
4.35,8,3,0.807,0,17.7
13.21,0,0,0.187,0,29.27
3.43,19,6,0.871,1,15.42
9.26,0,4,0.298,1,25.45
2.95,7,5,0.881,0,11.74
6.17,2,4,0.463,0,17.48
6.58,1,2,0.293,0,16.55
0.96,3,4,0.319,0,1.8
2.24,18,6,0.917,0,9.32
5.07,10,6,0.36,0,13.2
0.5,4,0,0.393,0,1.0
2.24,23,2,0.416,0,7.53
3.83,9,1,0.688,0,12.79
27.9,23,2,0.64,1,90.38
3.22,22,1,0.501,1,7.8
8.47,7,5,0.842,0,32.97
2.83,12,2,0.156,0,5.52
7.96,4,3,0.645,1,25.25
4.52,11,5,0.128,0,8.27
10.88,12,1,0.494,0,32.22
2.65,21,0,0.464,0,9.5
4.64,7,5,0.676,0,15.37
4.97,14,5,0.369,0,11.43
2.7,12,5,0.494,1,6.44
0.78,0,1,0.499,0,2.56
0.5,21,1,0.64,1,1.78
0.5,5,2,0.425,0,1.0
10.34,10,3,0.135,0,19.35
1.35,12,5,0.249,0,3.32
1.19,20,2,0.446,0,4.35
6.66,19,2,0.905,0,30.96
1.93,0,3,0.299,1,3.78
3.53,10,2,0.239,0,9.95
0.89,10,3,0.108,0,1.53
16.06,7,0,0.823,0,61.71
9.54,21,3,0.549,1,31.17
9.97,2,4,0.274,0,21.44
2.61,18,3,0.684,0,8.61
7.19,11,3,0.473,0,19.11
0.78,5,6,0.212,0,2.36
0.5,22,4,0.214,0,2.58
0.5,7,3,1.0,1,1.0
4.42,4,1,0.383,0,10.53
3.04,9,6,0.804,0,13.18
3.65,21,2,0.315,1,7.73
0.5,15,2,0.387,1,1.0
2.75,11,0,0.245,0,5.79
6.33,16,0,0.39,0,15.64
2.92,5,4,0.605,1,10.37
6.59,8,1,0.965,0,31.43
1.33,9,0,0.893,1,4.63
8.39,19,2,0.771,0,32.68
4.44,13,0,0.149,0,9.75
1.18,13,0,0.354,0,1.0
1.35,16,3,0.331,1,2.38
4.94,15,0,0.426,1,12.54
8.86,3,4,0.151,0,22.45
2.69,1,2,0.373,0,6.67
1.49,15,4,0.261,0,1.63
10.09,0,6,0.477,1,28.05
5.53,2,4,0.309,0,14.63
2.97,22,5,0.528,1,8.59
3.35,10,1,0.458,0,10.86
1.14,15,6,0.212,0,3.76
4.93,17,6,0.831,0,20.7
2.22,14,5,0.33,0,6.56
27.18,8,5,0.861,0,114.4
3.27,11,3,0.45,1,10.58
3.33,17,4,0.805,0,11.23
4.17,4,1,0.271,0,8.34
12.43,23,2,0.358,1,32.56
8.07,7,2,1.0,1,39.0
3.0,2,1,0.243,0,5.36
6.34,1,6,0.177,0,15.52
4.41,18,4,0.918,0,19.02
3.39,7,4,0.887,0,15.58
1.07,1,3,0.242,0,3.4
3.12,18,3,0.6,0,9.79
1.41,0,5,0.23,0,4.58
12.32,21,2,0.544,1,37.34
2.04,12,3,0.296,1,6.27
15.21,22,1,0.275,1,34.36
3.81,19,2,1.0,1,18.8
4.99,16,6,0.247,0,9.65
3.91,2,6,0.257,0,8.76
0.69,8,4,0.775,0,1.08
2.36,4,2,0.495,0,5.22
0.52,5,0,0.169,0,1.23
4.88,3,2,0.22,0,13.65
2.96,16,3,0.509,1,9.03
7.53,20,1,0.38,0,19.89
1.25,20,4,0.532,1,1.53
0.9,20,4,0.338,0,4.82
2.61,15,3,0.335,0,6.84
13.06,15,3,0.159,0,30.54
6.2,21,3,0.434,0,16.1
2.71,10,0,0.104,0,6.78
3.64,1,1,0.267,0,6.55
0.5,16,0,0.186,0,1.61
20.86,14,3,0.292,1,51.67
5.49,17,1,0.734,0,22.13
1.68,9,6,0.843,0,9.85
4.41,5,6,0.449,1,13.29
0.58,20,3,0.449,0,1.0
16.88,15,1,0.34,0,41.7
0.96,4,4,0.201,0,1.5
5.22,11,0,0.306,0,14.62
1.41,5,5,0.191,0,3.16
6.32,13,3,0.171,0,14.53
7.5,22,3,0.482,0,24.14
5.6,15,2,0.287,0,13.35
4.77,6,5,0.51,1,12.22
11.15,1,4,0.449,0,31.33
0.5,5,3,0.379,1,1.0
2.01,8,0,0.783,0,6.43
1.43,6,4,0.566,1,4.29
22.12,1,3,0.58,1,71.17
2.47,18,0,0.662,0,7.71
6.6,7,2,1.0,1,33.92
5.77,10,2,0.21,0,12.86
1.19,3,6,0.411,0,3.41
1.37,15,0,0.165,0,5.12
1.65,17,4,0.885,1,8.17
2.65,12,0,0.421,1,7.14
1.33,4,5,0.367,0,3.03
0.5,1,0,0.44,0,3.65
10.58,10,2,0.213,0,26.89
16.85,0,2,0.256,0,39.94
2.09,12,2,0.225,0,6.16
2.07,4,5,0.213,0,6.39
0.5,17,3,0.653,0,1.0
5.7,13,6,0.469,1,15.61
8.73,12,5,0.131,0,20.06
0.79,6,3,0.519,1,2.74
0.87,7,5,0.603,0,1.81
7.81,17,1,0.882,1,32.25
4.79,6,3,0.454,0,14.37
0.5,19,4,0.841,0,1.0
4.87,16,4,0.442,0,12.71
1.85,15,6,0.619,1,4.64
2.3,10,2,0.331,0,6.54
7.34,18,5,0.652,0,25.87
8.33,0,0,0.482,0,19.69
2.56,20,2,0.144,0,4.03
14.7,7,6,0.658,0,48.04
2.61,0,0,0.146,0,7.06
7.39,8,5,0.64,0,21.86
3.31,18,2,0.714,0,12.68
11.39,20,2,0.454,0,33.51
11.92,8,4,0.873,1,50.19
0.5,20,0,0.282,0,1.8
13.78,9,1,0.808,0,53.43
8.73,23,1,0.15,0,16.87
7.83,22,2,0.294,0,18.3
1.12,10,5,0.433,0,4.43
8.18,0,2,0.4,0,22.78
9.49,19,6,1.0,1,48.5
1.71,7,4,1.0,1,8.31
15.21,19,6,1.0,1,77.05
0.5,11,0,0.18,0,1.21
0.81,0,6,0.283,0,1.0
3.86,9,2,0.996,1,17.85
4.29,3,6,0.175,0,8.64
5.18,14,5,0.207,0,9.94
0.5,18,1,0.936,0,2.15
16.14,5,0,0.329,0,41.32
0.5,4,2,0.259,0,3.94
0.77,4,0,0.195,0,1.0
0.5,17,4,0.708,0,1.0
4.18,2,6,0.432,1,12.68
13.46,21,1,0.341,0,32.87
5.48,1,5,0.489,0,17.2
8.65,3,0,0.202,0,19.71
0.5,17,1,1.0,1,2.01
3.9,8,6,0.742,0,13.74
3.08,18,2,0.829,0,14.87
3.46,9,5,1.0,1,17.18
0.5,21,5,0.423,0,1.0
5.77,14,3,0.115,0,15.14
3.5,0,0,0.157,0,8.9
7.24,10,1,0.289,1,17.86
3.32,13,0,0.193,0,3.16
0.81,9,2,0.961,0,2.86
5.22,18,2,0.911,0,22.93
0.95,23,6,0.399,0,1.0
10.29,20,5,0.117,0,21.43
4.75,15,5,0.13,0,8.75
0.86,7,1,1.0,1,4.74
16.4,1,4,0.458,1,46.47
3.65,22,0,0.29,0,9.99
0.5,6,0,0.306,0,2.37
4.93,18,2,0.626,0,14.8
1.46,6,0,0.33,0,6.22
8.14,14,1,0.283,0,20.01
8.51,7,3,0.938,0,35.98
19.3,13,5,0.49,0,55.53
3.48,0,2,0.346,1,7.57
3.03,12,5,0.448,0,7.93
7.0,2,5,0.252,0,16.89
0.71,20,5,0.374,0,2.43
3.96,5,3,0.282,0,11.12
3.95,18,0,0.947,0,18.6
0.5,14,4,0.346,0,3.25
2.71,3,5,0.314,0,6.05
9.6,20,1,0.193,0,23.32
9.7,2,5,0.234,0,20.63
0.52,3,5,0.114,0,1.0
0.5,4,0,0.177,0,1.86
1.52,17,6,0.841,0,4.33
10.39,9,1,0.884,0,45.58
0.69,7,0,0.847,0,3.4
6.36,11,5,0.38,0,18.02
0.53,21,6,0.369,0,2.43
4.88,2,0,0.642,1,17.56
2.2,17,0,0.978,1,12.27
7.78,22,2,0.334,0,19.81
1.33,7,3,0.693,0,4.44
5.1,0,6,0.35,0,14.59
1.34,13,4,0.553,1,6.71
6.25,21,6,0.141,0,13.28
10.34,22,3,0.292,0,26.79
0.68,12,3,0.269,0,1.29
10.07,11,1,0.145,0,21.56
4.5,2,2,0.237,0,11.41
0.68,17,2,0.863,1,4.04
2.79,20,0,0.36,0,8.0
0.88,12,3,0.216,0,2.26
6.03,14,6,0.291,0,14.89
7.11,9,4,0.954,0,31.35
0.56,0,1,0.269,0,1.52
3.53,5,6,0.476,0,11.92
8.43,8,2,0.653,0,29.45
13.76,9,0,0.768,0,50.13
3.6,14,4,0.153,0,8.85
15.01,8,3,0.618,0,48.43
3.84,22,6,0.171,0,11.1
2.51,13,4,0.397,0,7.99
9.43,10,2,0.467,0,26.72
3.4,6,1,0.183,0,8.68
3.19,23,6,0.463,0,7.83
3.37,1,3,0.353,0,9.02
9.38,13,1,0.328,1,26.45
8.92,5,5,0.395,0,23.49
2.58,4,4,0.136,0,5.08
2.03,4,4,0.377,0,7.17
3.39,18,0,0.992,0,16.26
4.25,18,3,0.814,0,15.28
1.36,5,4,0.122,0,5.27
7.9,9,2,0.897,1,33.56
3.33,22,5,0.472,0,9.22
2.03,13,2,0.566,1,5.82
0.56,16,1,0.41,0,4.39
1.36,2,5,0.397,0,1.0
14.91,0,5,0.387,0,39.73
1.82,9,2,0.629,0,3.97
0.92,2,4,0.425,0,4.11
3.09,4,2,0.114,0,5.82
1.83,18,3,0.698,0,5.92
0.5,9,1,0.979,1,2.06
1.95,15,6,0.463,0,5.56
3.93,0,5,0.475,0,9.58
4.01,5,3,0.197,0,10.71
2.2,8,4,1.0,1,10.12
2.96,4,4,0.633,1,8.94
16.84,13,2,0.207,0,36.93
2.37,9,0,0.81,0,10.76
1.49,1,5,0.335,0,3.47
1.4,4,5,0.258,0,5.62
3.06,0,0,0.429,0,3.66
7.13,9,4,0.76,0,27.43
1.15,21,4,0.363,1,1.17
6.18,8,6,0.929,1,26.82
0.5,2,6,0.12,0,1.07
2.71,14,5,0.267,0,7.47
7.48,3,6,0.128,0,20.44
2.07,12,6,0.218,0,3.64
4.15,5,1,0.63,1,12.34
1.15,19,5,0.903,0,4.06
6.77,16,4,0.402,0,17.27
0.5,22,4,0.154,0,2.67
9.57,4,6,0.481,1,27.05
1.1,14,1,0.256,0,5.09
10.37,7,6,0.704,0,37.97
2.17,4,6,0.163,0,5.87
6.41,23,3,0.213,0,14.19
1.92,12,3,0.459,0,2.6
11.82,0,1,0.168,0,26.14
0.68,0,1,0.503,1,1.0
0.98,6,3,0.376,1,2.45
3.4,21,3,0.133,0,6.91
0.5,4,3,0.189,0,1.0
1.09,13,3,0.598,1,3.38
14.39,14,5,0.464,0,37.27
18.75,20,5,0.268,0,43.93
2.36,16,6,0.348,0,7.87
12.84,23,2,0.308,0,33.01
3.94,17,6,0.939,0,18.0
1.57,6,1,0.238,0,1.18
6.06,21,0,0.311,0,14.45
5.38,17,2,0.617,0,16.27
22.61,18,0,0.683,0,76.88
1.54,19,0,0.933,0,7.23
5.57,6,4,0.634,1,18.74
0.5,7,1,0.692,0,1.0
0.6,12,5,0.166,0,1.0
0.5,17,2,0.714,0,1.09
37.63,23,6,0.129,0,79.98
8.1,10,1,0.406,0,21.72
7.73,8,3,0.84,1,31.25
3.56,22,1,0.119,0,5.8
1.78,0,0,0.1,0,4.22
0.82,21,5,0.301,0,3.04
1.68,7,3,0.952,1,10.22
2.36,20,1,0.449,0,4.75
7.06,11,1,0.292,0,16.82
3.88,1,5,0.194,0,7.88
0.5,14,0,0.167,0,3.96
0.5,20,6,0.434,0,1.0
0.54,23,3,0.387,0,2.53
2.64,17,0,0.8,0,9.54
13.53,16,5,0.134,0,27.91
5.07,14,1,0.35,0,12.54
8.09,19,6,0.705,0,28.38
3.14,19,2,0.612,0,7.12
2.24,8,2,0.956,0,10.13
0.57,2,4,0.63,1,1.37
10.43,19,2,0.901,0,43.05
7.64,18,5,0.989,0,38.81
0.92,17,5,0.853,0,2.25
3.59,19,5,0.877,0,17.04
3.34,7,3,0.977,0,15.29
4.91,0,4,0.443,0,10.13
14.61,23,3,0.369,0,39.8
4.33,23,6,0.122,0,7.48
3.89,14,2,0.24,0,8.17
0.5,18,6,0.686,0,1.0
0.5,9,2,0.737,0,1.0
1.04,11,1,0.192,0,2.58
0.5,5,3,0.452,0,3.11
6.8,12,0,0.191,0,12.34
6.42,3,6,0.513,1,18.27
0.73,12,1,0.451,0,3.55
9.04,16,3,0.393,0,23.73
0.84,0,5,0.304,1,2.5
1.79,4,4,0.481,0,6.62
1.43,23,6,0.137,0,1.0
2.33,16,3,0.18,0,5.47
1.47,17,4,0.992,1,8.48
3.36,6,6,0.367,0,9.28
2.62,15,4,0.423,0,6.12
21.55,7,6,0.609,0,65.21
0.5,11,2,0.642,1,2.06
0.77,13,0,0.156,0,1.0
0.5,18,6,0.647,0,2.53
4.92,10,3,0.296,0,10.76
0.5,11,0,0.574,1,3.59
9.05,12,4,0.251,0,22.86
3.59,7,2,0.696,0,10.43
3.74,0,6,0.286,0,11.51
4.12,8,0,0.703,0,12.25
0.94,1,1,0.106,0,2.91
1.1,13,4,0.108,0,1.98
1.92,12,1,0.361,1,4.71
4.5,15,5,0.396,0,13.45
1.18,1,0,0.396,1,3.64
0.62,3,0,0.184,0,1.0
17.55,11,0,0.145,0,37.67
0.5,15,5,0.212,0,1.86
8.12,9,3,0.853,0,34.84
7.76,2,4,0.137,0,18.18
1.76,3,4,0.106,0,3.45
0.73,5,6,0.151,0,1.07
0.79,22,6,0.395,0,5.06
5.98,4,6,0.287,0,15.79
5.15,17,4,0.926,1,22.87
7.63,2,3,0.258,1,18.11
13.86,9,0,0.805,0,52.06
5.89,10,0,0.181,0,12.7
0.85,18,5,0.874,0,2.69
1.39,13,1,0.437,0,3.21
9.23,20,3,0.294,0,24.09
1.17,10,2,0.4,0,1.17
0.5,20,3,0.579,1,1.24
6.07,3,5,0.486,0,15.73
2.58,23,1,0.349,0,6.9
12.63,21,1,0.127,0,29.38
5.25,5,6,0.323,0,14.1
0.5,16,6,0.304,0,1.56
14.77,21,1,0.273,1,36.84
1.5,18,0,1.0,1,8.83
2.06,12,2,0.415,1,4.83
2.57,21,1,0.314,1,3.78
0.5,9,4,0.901,1,3.92
3.43,10,0,0.553,1,8.5
0.66,5,2,0.441,0,1.0
