trip_amount,trip_distance_km,payment_method,num_trips_last_hour,avg_trip_amount,distance_from_usual_area_km,time_since_last_trip_min,is_fraud
125653,4.89,0,0,86351,5.07,276.02,0
164961,1.48,0,0,71008,7.32,423.65,0
125727,5.71,2,1,59144,3.4,360.76,0
53352,11.8,0,1,105227,9.52,391.95,0
122036,13.23,0,2,123636,7.73,390.19,0
182406,6.22,2,2,146297,2.11,369.11,0
161589,1.29,1,2,102410,6.77,94.26,0
46676,1.25,0,2,121272,5.74,268.63,0
32271,2.26,0,1,59808,3.9,334.3,0
192413,1.05,0,0,61833,3.54,294.08,0
153001,1.34,1,2,24169,7.38,335.6,0
168064,1.25,2,0,87222,3.91,133.32,0
181555,0.53,1,0,103487,7.48,30.87,0
101382,3.76,0,0,78524,3.53,354.66,0
176704,1.63,1,1,60898,5.59,470.46,0
39166,25.99,1,1,123465,2.33,261.69,0
77702,2.72,0,2,103546,1.52,21.07,0
78169,5.05,2,0,145453,5.21,323.34,0
21616,14.97,1,2,70608,1.62,329.5,0
49648,7.93,1,1,139675,8.12,351.84,0
149806,8.4,2,2,142624,7.84,13.49,0
100590,13.84,0,2,122356,7.74,202.91,0
125384,9.38,2,0,99668,5.9,107.1,0
128829,11.17,0,1,97968,0.2,130.75,0
54011,12.14,1,2,145859,3.83,123.19,0
186405,3.41,0,2,77571,7.22,80.86,0
40880,0.87,0,1,82281,8.01,44.26,0
15592,8.9,0,1,140933,1.63,122.34,0
63766,9.23,0,2,138724,3.03,22.6,0
108730,4.35,0,1,59253,5.48,307.59,0
46047,7.57,0,1,120445,8.62,81.59,0
158078,12.23,0,2,89600,0.47,127.06,0
53805,3.81,0,1,111605,9.57,57.68,0
215107,0.34,0,6,643554,13.85,0.67,1
146312,11.77,1,2,68818,2.22,281.73,0
173251,3.93,0,2,44696,1.77,446.48,0
116421,8.53,2,1,61860,5.33,272.77,0
117379,8.89,2,0,30828,8.32,137.14,0
195335,1.92,1,1,54688,6.06,149.93,0
36668,30.01,0,1,78835,3.44,27.2,0
122458,9.16,2,2,84536,2.55,371.85,0
27593,6.62,2,1,129551,7.13,314.53,0
198188,2.44,0,0,28664,3.73,122.68,0
131691,0.91,2,2,27509,9.26,145.79,0
30327,2.08,0,1,58191,6.85,136.07,0
67918,0.5,0,1,26560,5.68,421.6,0
179842,10.06,1,2,22341,0.09,419.06,0
30079,7.24,0,1,82650,9.87,329.69,0
65716,1.37,0,1,92029,2.48,477.04,0
108414,1.13,1,2,52410,5.21,465.48,0
196776,1.44,1,1,142876,2.91,453.3,0
53535,2.7,1,1,111495,0.25,139.55,0
161588,3.35,1,1,30138,2.05,382.33,0
78429,0.5,1,1,144255,9.14,461.45,0
16714,0.5,0,2,100170,3.46,396.4,0
159702,2.15,1,1,39157,1.39,450.09,0
105622,4.98,0,2,31468,0.77,305.25,0
103783,5.75,1,2,35193,4.56,80.57,0
139627,5.67,2,2,86674,1.74,416.58,0
135357,3.69,1,1,82846,4.77,20.45,0
136411,15.78,1,2,133407,3.19,476.24,0
481636,1.78,0,7,427010,49.29,2.12,1
122388,3.34,0,2,53377,3.25,88.63,0
177373,3.13,0,1,121245,5.61,388.62,0
180223,3.88,2,0,83263,7.88,72.49,0
89894,2.09,1,2,101210,0.04,73.03,0
58140,11.45,1,0,73697,4.1,451.69,0
28870,3.65,1,1,74159,1.63,334.62,0
173685,5.2,0,1,147162,5.64,101.18,0
45598,1.23,0,2,141828,0.94,329.62,0
73646,1.55,1,2,106768,3.79,139.26,0
165199,13.4,0,1,54078,6.46,145.8,0
159943,0.5,0,1,122739,4.83,221.58,0
95367,2.09,0,1,91529,1.96,240.94,0
143323,3.42,0,2,102038,4.29,349.87,0
59143,2.03,2,0,99376,0.61,382.51,0
187029,2.29,0,2,24565,6.9,204.29,0
191062,31.79,2,1,41681,7.86,94.86,0
189297,4.36,1,0,71383,0.05,82.9,0
130263,3.66,0,2,28082,7.39,420.98,0
28225,2.75,0,2,110718,3.33,390.68,0
128497,7.51,0,0,48950,1.46,369.74,0
93036,6.41,0,0,141408,3.95,375.36,0
88111,5.17,0,0,135229,4.17,238.15,0
20179,0.96,2,2,99090,4.39,350.11,0
176699,0.63,0,2,49786,4.41,380.84,0
173677,3.38,0,2,103159,5.95,397.28,0
74913,8.03,2,0,39566,0.64,42.45,0
195864,0.5,1,1,80088,2.71,189.09,0
40119,11.39,0,2,59823,9.31,374.28,0
169508,9.48,0,2,62706,0.37,168.5,0
130029,1.15,2,1,57432,7.62,98.95,0
104864,2.65,2,0,55854,2.96,275.56,0
193247,0.5,2,0,84233,5.54,59.19,0
122864,0.5,0,2,65488,0.09,318.0,0
169242,2.69,0,1,52555,2.45,46.62,0
57958,1.98,2,0,49232,8.06,82.7,0
20966,8.2,2,0,121891,8.35,371.92,0
54069,1.59,0,2,34144,4.72,43.25,0
197843,7.6,1,2,69209,9.03,273.02,0
118845,1.82,1,2,118855,2.26,132.77,0
170749,4.03,2,2,44075,0.7,277.68,0
141721,9.63,1,1,64511,9.51,96.57,0
43572,0.89,0,0,22853,5.8,411.67,0
36031,2.15,1,0,118590,5.18,117.16,0
104796,6.45,0,2,122010,3.17,157.99,0
189290,1.18,0,1,92148,2.85,473.34,0
39615,0.5,0,2,103339,1.43,14.21,0
461900,1.52,2,6,354922,26.7,0.39,1
155562,2.12,0,1,106914,0.46,220.77,0
29606,10.54,1,1,129335,6.98,188.56,0
90291,1.25,2,1,44686,7.99,25.92,0
114162,3.78,0,1,117990,3.94,473.37,0
35281,10.12,1,1,105681,8.43,243.74,0
136392,0.5,0,1,75440,5.56,423.27,0
151670,7.01,2,0,20206,5.77,97.03,0
133305,0.71,2,2,127178,0.58,323.96,0
28718,1.29,0,1,64772,6.51,374.04,0
16211,2.19,0,2,27755,2.73,248.46,0
162728,1.75,0,0,117463,4.35,287.16,0
105643,2.34,2,2,138828,1.66,302.82,0
119560,5.94,0,2,67198,1.52,56.44,0
182790,1.4,1,0,94276,3.27,346.84,0
118445,4.75,0,0,74525,5.76,143.09,0
61912,4.52,2,0,60351,6.5,468.28,0
97808,1.39,0,1,129995,5.75,218.74,0
104691,0.5,2,1,30221,0.94,174.1,0
141119,1.44,0,1,47610,5.89,147.36,0
80075,5.25,0,2,42220,9.57,303.58,0
170358,1.47,0,0,138370,8.93,150.82,0
114120,1.2,1,1,123842,4.68,195.46,0
115957,13.81,2,0,117662,7.91,41.4,0
155573,15.92,0,1,147352,4.61,214.01,0
30175,2.55,0,2,39157,1.92,370.69,0
179298,7.51,0,0,78543,7.87,176.56,0
50974,0.5,2,2,117363,2.89,433.35,0
76567,11.75,0,0,109907,1.33,411.77,0
31958,2.12,0,0,42527,2.91,417.21,0
102152,7.26,1,2,116930,3.54,180.86,0
77566,5.33,0,0,77934,2.37,412.43,0
54976,2.58,1,1,128298,9.05,72.55,0
47673,0.5,0,0,40264,3.17,462.92,0
40865,4.78,0,2,105662,7.84,331.68,0
26748,0.5,0,2,29224,9.94,326.13,0
54827,16.01,1,0,39987,4.28,42.02,0
15735,2.8,1,1,87330,4.49,465.74,0
30159,1.72,0,2,47659,1.92,303.55,0
193842,1.17,0,2,89535,7.59,123.09,0
89347,0.5,0,0,112052,3.77,202.92,0
184895,6.16,2,1,104143,7.25,389.22,0
88923,23.33,0,0,122554,0.64,413.29,0
159131,3.07,1,1,55271,6.36,23.37,0
144373,6.1,0,0,143455,2.1,138.29,0
45009,3.31,1,1,74718,3.95,190.24,0
101584,2.59,0,1,32380,5.25,97.33,0
37504,2.25,0,0,115168,8.09,419.58,0
90112,11.27,1,2,105181,8.67,71.31,0
67263,7.14,1,1,67175,8.8,89.37,0
129199,9.79,0,0,83858,7.93,398.27,0
152789,0.51,0,2,124966,5.69,375.86,0
184052,2.25,2,1,115874,2.31,259.72,0
23863,1.17,0,2,35011,0.16,294.53,0
152485,0.94,0,0,42875,5.43,246.57,0
38536,10.68,0,1,75495,8.93,390.63,0
175656,11.0,0,2,86808,7.39,177.94,0
135170,4.24,2,2,143001,9.82,456.12,0
181901,1.5,0,2,33536,3.5,383.95,0
38987,18.41,2,0,58818,4.18,94.15,0
104554,0.58,0,0,80119,6.79,131.65,0
106153,7.5,0,1,149678,8.11,257.27,0
152131,1.99,1,0,117892,7.08,167.22,0
919182,0.23,0,9,681864,32.88,1.62,1
301852,0.18,0,7,440482,34.46,3.51,1
135313,0.5,0,2,92414,3.04,460.75,0
764422,1.34,0,12,316775,14.78,1.46,1
93104,2.64,1,2,95708,1.81,133.45,0
172124,1.52,2,0,121988,8.38,102.93,0
119055,16.54,1,0,99418,7.15,134.68,0
172206,3.44,1,0,111772,5.98,416.22,0
133787,2.85,1,0,37578,3.17,405.61,0
182528,5.85,2,1,102443,1.8,97.41,0
342402,1.12,0,7,419975,47.18,2.24,1
148990,1.52,0,1,52296,6.83,118.59,0
152591,1.81,1,1,34462,6.24,75.56,0
119731,0.5,0,2,46736,0.68,386.34,0
172125,24.05,0,2,118213,4.4,148.21,0
101164,0.5,2,2,102155,3.2,205.99,0
27189,3.27,0,1,70841,2.65,116.18,0
153654,2.94,0,1,100656,0.6,174.98,0
151572,8.17,0,2,124460,5.24,154.83,0
40023,0.5,1,1,132382,9.51,441.14,0
61235,1.87,2,1,64159,1.12,222.95,0
60340,6.4,0,0,70765,6.63,197.71,0
124585,19.41,0,1,70511,8.25,367.45,0
118255,27.84,1,0,72315,3.54,273.22,0
37056,0.99,0,0,42606,9.66,180.29,0
96205,0.5,0,1,148291,1.52,436.77,0
19575,3.39,0,0,38510,2.77,87.02,0
44056,0.5,0,2,37682,3.38,170.08,0
728938,0.16,0,8,320417,24.49,0.33,1
106359,14.48,0,1,42589,8.98,324.76,0
26544,9.23,0,1,43681,0.01,451.88,0
190985,0.5,1,2,72235,1.02,202.59,0
130857,0.5,0,2,141991,2.79,228.09,0
157778,2.72,0,1,42417,0.5,64.34,0
91196,0.59,2,1,135051,5.98,32.37,0
190622,2.31,0,1,137350,0.56,149.99,0
158363,5.99,1,0,21638,2.86,15.94,0
445369,1.48,2,9,759363,37.31,4.91,1
37382,2.27,0,0,76308,4.42,137.24,0
983031,1.41,1,14,376876,48.12,3.24,1
116824,11.72,2,0,36379,8.18,113.57,0
113355,8.75,0,2,80325,2.74,273.73,0
188972,2.36,1,2,58141,2.09,129.35,0
143465,4.07,1,2,32210,7.05,253.39,0
101051,3.4,0,0,74386,8.23,289.51,0
146783,1.22,0,2,131263,2.45,271.11,0
79347,1.31,0,1,91426,1.52,284.47,0
162866,3.46,1,2,82845,5.43,335.31,0
178157,2.75,0,0,104866,4.12,85.89,0
190208,2.6,2,2,50247,8.91,134.48,0
21322,9.08,2,1,53997,2.92,326.41,0
68545,0.5,0,0,59656,7.05,329.21,0
45588,16.24,0,1,91032,9.61,153.2,0
138353,7.84,0,2,65594,5.71,259.72,0
62267,11.26,0,1,112161,2.3,189.63,0
100523,5.22,2,2,55405,4.92,370.63,0
160298,1.67,1,1,102928,8.0,270.17,0
172406,3.69,1,2,22912,6.42,224.6,0
126876,2.95,1,2,106836,5.46,381.43,0
98493,0.97,2,2,103531,0.14,283.37,0
26756,19.1,1,1,127401,7.12,119.17,0
151408,1.8,1,0,111021,8.23,96.2,0
146530,0.5,1,0,25658,2.01,206.61,0
58645,3.35,1,1,131854,6.14,144.66,0
149894,0.57,2,1,43956,2.63,34.95,0
57770,8.79,0,1,90033,0.4,423.27,0
953585,1.66,0,5,446761,49.07,0.4,1
42257,0.5,0,1,22217,6.26,165.45,0
183775,7.81,2,2,36209,7.61,122.22,0
88639,0.68,0,0,38496,2.17,297.7,0
126548,4.14,2,2,91715,9.6,429.48,0
53237,4.9,1,1,130472,7.96,267.6,0
172673,26.58,0,2,146156,3.8,221.8,0
194124,1.47,0,0,136366,6.4,454.74,0
71441,1.75,0,2,77889,7.49,81.1,0
52813,0.5,0,0,146286,2.55,391.03,0
776479,0.36,2,14,608930,34.13,0.99,1
192224,2.63,1,2,127168,7.32,224.35,0
440937,0.79,0,8,748593,28.58,1.85,1
196994,5.43,0,2,139259,8.89,130.12,0
176964,7.5,1,0,112653,0.68,320.28,0
141997,3.88,2,1,116528,9.57,256.92,0
49155,7.88,1,1,65854,3.03,201.32,0
177899,0.99,2,0,29718,6.95,162.4,0
127123,5.03,0,0,59532,0.31,450.0,0
98558,7.53,2,1,91014,0.08,351.5,0
107596,4.23,0,2,138828,9.08,23.42,0
193324,6.43,0,0,132054,4.07,152.81,0
17047,0.76,1,2,77278,1.15,110.01,0
153786,2.93,2,0,27543,7.45,205.1,0
155988,9.53,0,0,121234,2.56,190.16,0
32636,1.91,1,1,141943,9.65,154.67,0
193752,11.46,2,1,106303,4.33,146.92,0
106675,22.12,1,2,30644,0.42,453.69,0
147320,0.75,1,2,22699,4.1,435.21,0
93899,0.8,1,2,142867,5.03,319.38,0
73587,2.35,0,1,138061,4.88,233.54,0
120446,4.14,1,2,30941,9.06,138.52,0
180043,7.2,0,1,80560,8.87,228.77,0
133430,0.5,2,1,37765,8.26,73.62,0
135813,7.61,0,2,77364,0.89,136.99,0
73574,0.89,0,2,58409,9.4,382.99,0
58321,0.5,1,0,119126,2.78,322.04,0
131186,4.62,0,1,145564,0.49,310.94,0
42002,0.5,1,1,36070,9.97,418.22,0
97597,0.5,0,1,79398,0.63,375.25,0
61207,4.81,1,0,127637,0.61,37.65,0
145562,6.0,0,2,129617,8.03,465.22,0
114004,12.58,1,0,65875,0.7,346.46,0
33553,15.79,0,1,91174,4.58,418.36,0
118580,3.24,0,2,112811,7.05,99.76,0
126290,5.16,1,2,146885,3.32,398.21,0
68775,7.53,0,2,119106,6.65,53.53,0
76220,12.83,0,1,115596,9.56,61.69,0
176846,0.5,0,1,135632,9.94,109.76,0
35686,1.23,1,1,133584,4.99,243.28,0
194079,3.72,1,2,54570,7.61,427.85,0
54557,1.32,0,2,128625,6.57,114.41,0
59727,3.64,1,1,43686,9.18,22.01,0
87347,5.68,1,1,42938,9.32,96.05,0
190389,7.34,0,0,32724,5.77,303.62,0
180749,9.04,0,0,102421,3.03,243.54,0
153124,26.06,1,0,63252,1.23,336.51,0
162014,10.59,0,0,46570,3.57,20.59,0
111514,2.13,0,2,59581,6.97,67.7,0
182422,1.72,0,1,100828,3.99,56.91,0
38555,1.8,2,2,145858,0.21,320.39,0
115273,0.5,0,2,37084,5.97,343.77,0
166981,5.44,1,0,52949,4.12,215.64,0
120437,0.5,0,1,110239,2.53,243.15,0
165702,1.73,0,2,45124,3.43,100.22,0
45911,7.28,2,0,138505,6.94,68.71,0
22135,3.17,0,1,94075,0.36,256.73,0
118354,2.66,0,2,97424,3.92,90.71,0
143974,7.71,1,1,143944,0.77,345.38,0
117835,2.57,0,0,113220,7.14,263.77,0
82291,3.21,0,0,73710,9.94,336.64,0
148701,3.4,0,1,105859,3.75,193.88,0
187094,3.53,0,1,33956,8.58,12.0,0
120435,0.54,1,0,104603,8.7,183.85,0
46515,3.76,1,1,112207,7.12,244.27,0
111441,2.45,0,2,42353,1.19,288.12,0
153876,11.5,1,1,115441,7.53,189.73,0
51575,0.5,2,0,31038,4.24,125.69,0
97041,3.63,0,1,45846,7.48,56.22,0
138665,18.35,0,2,81171,3.05,118.29,0
29591,0.5,1,1,112396,9.37,55.82,0
52813,5.87,0,0,99309,0.58,204.41,0
148479,0.5,2,1,43353,9.66,343.39,0
72904,9.92,0,0,25747,3.39,268.2,0
32260,1.09,0,0,74557,1.97,228.61,0
152853,8.72,0,1,106272,5.97,100.11,0
53584,12.42,1,2,64717,5.25,416.72,0
33966,0.73,2,1,64058,8.62,282.4,0
130498,0.52,0,0,98984,8.02,293.01,0
183386,9.06,1,2,84553,5.8,290.12,0
103251,0.96,1,2,136370,4.64,161.16,0
56378,0.5,0,1,74187,9.98,99.09,0
122645,1.25,2,0,42526,2.2,330.2,0
132562,1.15,0,1,42050,8.13,241.69,0
188511,5.61,1,1,20820,3.31,195.59,0
194130,3.19,1,2,50116,4.99,362.22,0
78432,7.25,1,2,101283,0.5,67.3,0
151138,1.35,0,1,50029,1.88,168.44,0
174290,3.38,0,0,79827,2.8,67.01,0
132921,0.56,2,1,25881,1.73,40.97,0
172470,3.19,2,1,65227,1.07,476.9,0
111575,3.46,0,2,101101,7.31,229.23,0
879668,1.09,1,7,472396,19.1,0.16,1
33624,14.85,2,1,44415,5.85,184.09,0
85660,10.41,1,1,44810,3.77,307.62,0
17568,12.78,0,0,86046,0.27,295.84,0
153060,0.5,1,1,118209,2.55,478.52,0
89191,8.77,2,1,78816,4.24,12.51,0
181284,0.5,2,2,26811,5.77,327.22,0
34185,4.24,2,1,94588,5.13,234.69,0
19062,0.5,1,1,120848,3.44,377.36,0
84376,7.83,0,2,40993,1.16,284.11,0
195102,0.5,2,1,147317,1.41,173.1,0
194506,2.42,2,2,59928,7.42,54.62,0
140737,3.77,0,1,116768,2.99,119.09,0
61903,1.58,1,2,28128,8.0,207.17,0
103872,3.52,0,2,102609,7.15,136.19,0
195511,10.45,0,2,101723,2.0,80.61,0
162737,4.71,2,1,109119,8.78,37.56,0
138594,4.03,0,1,73587,1.07,183.52,0
186844,19.8,1,0,138891,4.86,392.72,0
143546,2.47,2,1,78589,6.37,191.44,0
69665,10.68,1,0,119823,7.9,119.16,0
119137,5.2,2,0,105834,0.8,270.19,0
64478,7.46,0,0,95968,6.59,444.71,0
119888,1.87,1,2,100806,7.53,332.72,0
192935,4.72,1,1,130949,8.31,299.4,0
108636,9.44,2,0,141264,1.11,243.51,0
108637,4.91,2,1,125322,6.3,47.2,0
67373,5.63,0,2,101131,2.96,436.01,0
56731,3.58,0,1,64549,7.69,81.18,0
35282,0.68,2,1,72880,0.3,103.49,0
137354,6.92,1,2,51399,9.09,100.62,0
119702,5.94,0,2,59027,2.02,311.15,0
110268,3.43,0,0,143892,5.18,72.03,0
188246,2.58,0,1,66668,6.36,153.46,0
133747,5.5,0,0,96785,7.78,96.74,0
81661,6.02,1,1,22659,4.19,413.94,0
62574,2.41,2,1,75488,4.0,29.81,0
103150,1.83,1,2,129976,8.75,83.18,0
74767,17.52,2,1,140237,9.99,12.52,0
77688,18.65,2,0,92304,8.89,288.65,0
142803,2.34,2,2,84337,2.28,174.44,0
68710,16.2,2,1,24360,4.9,383.41,0
17850,4.39,1,2,78201,1.44,75.98,0
689751,0.69,0,10,700858,15.98,3.89,1
187433,0.59,0,2,102097,6.23,324.08,0
136801,1.24,1,2,98231,3.59,76.45,0
110467,8.41,0,1,128270,8.51,118.01,0
96672,6.61,0,2,20795,1.91,51.98,0
171548,8.74,2,0,72448,4.09,219.84,0
37878,3.67,1,2,55176,2.17,386.41,0
455297,0.63,1,7,340317,46.24,1.12,1
119956,0.5,1,2,143480,8.23,217.47,0
138146,1.2,0,2,88945,3.93,433.06,0
73975,3.09,1,0,118900,0.94,404.83,0
163986,8.02,1,2,137940,7.06,18.37,0
74137,5.19,1,2,80971,7.7,363.53,0
20906,4.85,1,0,87810,9.92,106.51,0
241292,0.99,0,13,692098,13.06,2.52,1
199101,4.6,1,0,149928,1.16,279.88,0
76236,1.6,1,2,114467,5.37,316.43,0
73424,3.34,1,0,89052,2.33,260.36,0
105106,6.27,0,1,39990,0.89,446.63,0
48155,8.9,0,0,108955,1.92,284.51,0
126342,3.79,1,1,104875,3.52,307.95,0
92939,8.3,1,2,88370,3.4,334.42,0
89517,22.84,0,1,71122,9.67,207.04,0
144887,0.5,0,0,52980,4.42,213.61,0
49425,6.56,0,1,130654,7.87,368.97,0
199752,13.09,1,1,90262,1.04,329.04,0
116269,3.47,1,0,116166,0.01,318.09,0
48006,2.4,1,2,93386,0.79,145.74,0
30341,4.01,1,0,146769,8.25,167.31,0
955181,0.91,2,7,474017,43.7,4.7,1
57669,9.55,2,1,23748,9.93,338.89,0
151897,4.58,1,2,76845,3.62,214.65,0
148241,13.43,0,0,118119,4.74,176.28,0
199405,6.44,0,1,131360,8.13,121.76,0
31500,2.36,2,0,122496,9.69,89.18,0
116842,1.36,1,2,102832,3.87,342.81,0
143943,4.99,0,2,47712,5.94,248.89,0
50641,7.17,0,1,32376,6.38,362.65,0
279143,1.87,0,9,581658,35.95,1.61,1
110775,4.77,1,2,93322,6.66,423.15,0
84060,0.5,0,0,100493,9.64,414.2,0
82102,4.55,0,2,68460,2.55,285.0,0
82647,0.5,0,0,90689,4.34,442.84,0
158354,0.5,1,2,34017,8.81,455.39,0
192732,1.45,0,1,130731,7.18,69.22,0
136358,0.66,0,0,98143,5.77,467.25,0
55668,1.3,0,2,33299,1.44,369.9,0
37425,17.53,0,1,35362,8.26,304.03,0
30505,13.59,0,0,125753,9.48,447.01,0
119455,0.5,0,1,50027,3.64,383.46,0
179282,0.5,1,2,55149,5.95,411.53,0
90992,4.36,1,2,44751,1.38,95.01,0
42881,14.53,0,1,48578,9.02,207.44,0
97287,7.17,0,1,37828,0.99,184.91,0
161812,5.83,2,1,71958,4.09,130.91,0
159048,2.58,0,1,29657,5.37,127.7,0
88371,6.1,2,0,133226,1.21,90.44,0
104005,4.62,2,2,98377,8.62,291.03,0
131777,7.84,0,0,61566,8.28,320.19,0
109758,12.6,1,0,62851,1.73,466.91,0
59987,6.71,1,1,90113,0.53,478.46,0
158193,1.36,0,2,33530,6.0,249.89,0
95946,3.25,1,1,147969,9.47,335.37,0
78557,6.41,0,0,113444,3.23,250.4,0
67095,8.48,1,2,48034,8.56,67.04,0
177425,1.25,0,1,128520,3.13,396.11,0
70181,4.09,1,0,96700,7.64,192.25,0
144827,14.02,1,0,122505,5.93,185.82,0
70678,5.56,1,1,131998,2.77,313.02,0
60796,3.89,0,1,103465,9.84,347.95,0
92345,6.0,1,2,107581,8.64,340.43,0
189355,4.13,1,2,127137,1.71,307.89,0
168274,1.72,0,1,93192,5.2,340.72,0
66293,2.61,2,2,80504,9.08,269.83,0
81980,8.91,0,0,112829,9.21,168.01,0
127512,4.44,0,1,71180,4.16,196.15,0
94084,2.79,0,2,81135,5.84,459.2,0
176357,0.6,2,2,66698,6.26,166.15,0
116459,0.61,0,0,132392,5.73,398.2,0
174479,0.82,1,1,76530,6.9,300.96,0
62283,13.03,0,0,124010,0.15,69.45,0
141695,15.76,1,0,120891,5.31,34.24,0
91405,6.61,2,0,21872,5.86,445.98,0
34558,0.5,2,2,135318,7.05,248.56,0
85658,4.61,0,0,91884,6.31,50.94,0
77880,4.89,2,2,92323,1.81,218.74,0
74513,20.89,1,1,64138,3.7,426.9,0
131053,1.37,1,0,128089,4.19,338.73,0
90123,6.42,0,1,36886,6.72,11.97,0
35770,25.28,0,0,82085,6.64,274.64,0
53978,13.99,0,0,52310,7.2,90.28,0
108946,2.19,2,1,119242,6.14,156.72,0
110622,0.76,0,2,45179,3.95,28.79,0
21829,0.5,2,2,37688,2.59,17.09,0
47402,0.5,1,1,45673,1.76,108.82,0
136568,0.5,1,2,134408,3.52,353.0,0
80446,19.45,0,2,72897,3.59,278.73,0
76969,21.69,2,2,23233,6.62,64.11,0
23660,0.61,0,2,118913,2.8,237.3,0
457035,1.15,1,10,367925,18.74,1.83,1
25858,5.46,1,1,81220,9.75,247.8,0
67273,8.54,2,1,149662,0.37,385.75,0
35977,7.1,2,2,63448,9.39,244.51,0
656942,1.24,0,12,511601,22.03,3.78,1
51698,2.85,2,2,63538,5.59,224.5,0
38350,6.37,0,0,88832,7.97,231.4,0
172068,8.38,0,1,144311,8.99,322.28,0
130048,5.93,2,1,23883,10.0,183.12,0
190944,2.0,1,2,114480,6.39,332.57,0
130991,1.58,0,0,90936,6.35,208.24,0
140105,8.83,0,2,54982,1.75,327.53,0
81853,3.92,0,2,62042,5.02,289.54,0
152944,1.47,2,0,43579,7.35,262.21,0
122724,10.1,2,2,89011,9.64,197.64,0
44401,8.48,1,1,22166,0.38,428.09,0
43747,3.4,0,2,122811,8.18,189.04,0
134034,8.31,0,0,109649,8.16,264.16,0
65343,0.55,1,1,69622,4.31,15.42,0
115631,11.9,1,0,50115,4.0,403.74,0
50601,19.04,2,2,84625,9.51,74.13,0
92572,0.5,2,0,63871,3.76,361.4,0
174551,10.08,0,0,121794,0.54,469.06,0
142768,6.97,2,0,66640,8.67,141.57,0
105157,9.66,2,1,113972,8.93,466.57,0
105925,1.76,1,1,100943,5.41,14.86,0
352940,1.0,1,13,353198,49.82,1.2,1
135663,8.95,2,2,134186,6.45,100.35,0
49845,2.66,0,1,103282,1.37,436.92,0
77375,7.77,0,2,142424,1.69,286.75,0
140739,2.78,1,2,81477,4.61,382.31,0
148565,2.0,1,2,69119,4.94,70.2,0
178904,0.79,1,0,100910,4.96,218.45,0
71415,13.13,1,2,76822,9.5,93.45,0
976555,1.1,0,13,455047,30.19,3.93,1
167450,3.58,0,1,65411,6.67,368.83,0
16885,3.76,1,2,113321,8.46,138.13,0
388259,1.6,1,10,548890,20.68,4.69,1
156911,7.96,0,2,91595,6.88,268.55,0
15732,5.91,1,2,78330,9.56,270.97,0
106359,1.71,1,2,104371,3.16,18.29,0
191280,13.5,0,2,137085,8.88,102.3,0
191419,23.87,1,0,118413,3.11,430.92,0
151984,5.6,1,0,54847,5.54,203.81,0
168858,6.91,0,0,106185,1.65,108.99,0
71897,0.5,0,1,27535,7.44,330.82,0
100297,2.86,2,0,134449,6.27,413.54,0
641131,1.82,1,7,429637,11.22,3.65,1
164351,6.35,0,0,109000,4.17,271.14,0
23251,8.88,2,1,84351,4.72,40.44,0
25088,0.63,0,0,94111,0.74,108.55,0
122231,0.5,0,1,114534,7.34,295.04,0
84061,8.67,0,2,133642,9.69,339.91,0
58671,3.54,1,2,43552,8.45,455.16,0
74222,9.37,1,0,59055,6.94,370.48,0
192406,2.52,1,2,140881,8.63,263.04,0
74490,0.96,1,2,24404,3.34,297.51,0
954700,0.74,1,10,577069,42.79,3.64,1
98493,1.64,0,1,86226,1.11,93.09,0
44760,3.56,2,0,128648,3.81,88.02,0
87027,11.07,1,1,73351,2.43,376.69,0
134613,2.21,1,0,48998,0.45,29.63,0
62956,6.64,0,2,59754,0.94,400.74,0
641126,1.46,0,5,783778,42.1,3.16,1
60276,1.26,1,2,40049,9.33,262.04,0
160537,1.91,0,1,73438,7.21,383.25,0
188430,1.16,1,0,81931,4.57,110.0,0
97218,7.1,0,0,102667,3.96,102.53,0
193253,0.69,1,1,97397,6.76,242.38,0
137911,4.32,1,0,70081,2.42,430.28,0
146653,0.94,0,0,45560,2.7,286.33,0
109598,1.1,0,2,117820,9.02,19.01,0
57080,0.5,0,2,99226,0.95,317.74,0
188849,2.91,0,0,68766,0.76,291.73,0
194420,8.29,0,0,48468,4.42,185.5,0
170766,0.5,0,2,110105,4.16,180.76,0
100750,9.36,0,1,107787,4.13,53.57,0
46675,9.27,1,2,77624,4.62,12.19,0
31594,1.32,0,2,62592,3.21,32.46,0
108342,10.33,1,2,140382,2.11,15.6,0
71467,8.76,1,0,112832,0.75,395.52,0
173509,5.31,0,1,43823,1.56,440.41,0
115599,8.9,2,1,57675,0.33,21.23,0
185331,0.5,0,2,136163,3.53,252.31,0
149182,1.92,1,1,51652,0.22,88.73,0
98660,1.7,2,1,50420,3.08,244.41,0
152473,7.61,2,2,27265,2.13,252.03,0
194096,6.97,0,1,74033,6.71,48.17,0
119133,11.08,0,2,73158,6.49,257.41,0
73108,1.7,1,0,112013,4.37,435.65,0
83784,3.21,2,2,141900,7.21,15.67,0
129765,0.5,1,1,140391,3.55,265.73,0
194780,23.1,0,2,62729,1.52,80.52,0
102332,2.65,1,2,66288,0.41,333.31,0
146157,4.08,1,2,141837,0.46,49.78,0
48147,3.8,1,2,29653,5.39,434.81,0
129782,2.47,2,0,68523,8.21,72.34,0
150769,1.33,2,1,103126,6.04,304.07,0
93318,6.86,2,2,24405,3.39,479.94,0
