demand_index,supply_ratio,hour_of_day,is_holiday,is_event,surge_multiplier
3.914,0.688,19,0,0,1.662
2.809,0.697,18,0,0,1.74
1.642,0.883,13,1,0,1.628
0.849,0.499,9,0,0,1.613
1.089,0.912,23,0,0,1.286
0.193,0.994,5,0,0,1.003
4.184,0.252,1,0,0,1.897
0.586,0.744,6,0,0,1.136
4.115,0.729,23,0,0,1.5
0.696,0.511,20,1,0,1.544
4.53,0.373,2,0,1,2.29
3.393,0.125,7,0,0,2.31
1.76,0.673,17,0,0,1.533
1.963,0.384,14,0,0,1.345
1.423,0.597,10,0,0,1.342
1.056,0.21,21,0,0,1.553
4.555,0.14,22,0,0,2.052
0.922,0.822,9,0,0,1.398
0.88,0.211,20,1,0,1.877
1.801,0.224,16,0,0,1.681
4.922,0.614,17,1,0,2.216
2.325,0.758,23,1,0,1.534
1.777,0.107,0,0,0,1.817
4.993,0.498,1,0,0,1.701
3.7,0.668,4,0,0,1.728
4.723,0.764,9,0,0,1.777
1.245,0.953,11,0,0,1.183
3.771,0.115,12,0,0,1.961
4.453,0.909,15,0,0,1.628
2.647,0.97,2,0,0,1.335
2.119,0.879,3,1,0,1.58
1.48,0.954,15,0,0,1.371
2.836,0.207,9,0,0,2.033
0.961,0.993,13,0,0,1.178
2.159,0.789,20,0,0,1.26
3.413,0.163,18,0,0,2.166
3.262,0.711,4,0,0,1.595
3.499,0.733,18,0,0,1.627
2.933,0.666,10,0,0,1.539
0.013,0.887,16,0,0,1.0
0.134,0.774,6,1,0,1.259
2.901,0.246,3,0,0,1.71
4.83,0.325,14,0,0,1.816
0.972,0.517,23,0,0,1.182
3.587,0.455,3,0,0,1.706
2.166,0.697,15,0,0,1.35
0.695,0.223,22,0,0,1.348
0.166,0.419,18,0,0,1.349
3.567,0.319,1,0,0,1.697
0.72,0.364,10,0,0,1.3
1.492,0.74,18,0,0,1.518
2.007,0.172,22,0,0,1.668
3.529,0.899,13,0,0,1.424
1.938,0.677,11,0,0,1.4
1.931,0.47,18,1,0,1.982
3.971,0.537,9,0,0,1.886
0.035,0.728,7,0,0,1.271
3.769,0.758,23,0,0,1.655
2.608,0.824,16,0,0,1.275
2.708,0.337,22,0,0,1.744
1.728,0.872,7,1,0,1.791
0.462,0.848,8,0,0,1.395
0.454,0.87,23,0,0,1.159
1.704,0.173,13,0,0,1.643
3.602,0.229,14,0,0,1.985
4.458,0.662,15,0,0,1.686
4.061,0.958,21,0,0,1.536
3.99,0.199,7,0,0,2.319
0.029,0.765,2,0,0,1.0
0.958,0.223,1,1,0,1.792
4.725,0.955,0,0,0,1.588
4.351,0.82,7,0,0,1.643
0.634,0.36,22,0,1,1.733
3.181,0.143,5,0,0,2.024
2.166,0.493,10,0,0,1.451
0.038,0.573,2,0,0,1.106
4.001,0.574,13,1,1,2.355
4.716,0.867,21,0,0,1.758
4.604,0.983,4,0,0,1.285
1.921,0.489,20,0,0,1.575
3.939,0.247,19,0,0,2.062
2.49,0.439,12,0,0,1.41
4.9,0.741,20,0,0,1.583
4.816,0.625,4,0,0,1.452
3.867,0.178,4,0,0,1.956
2.357,0.289,9,0,0,1.796
4.51,0.724,12,0,0,1.395
1.12,0.728,9,0,0,1.493
1.071,0.648,7,0,0,1.504
2.791,0.365,1,0,0,1.851
4.095,0.247,1,0,1,2.432
0.311,0.306,21,0,0,1.0
3.923,0.827,18,0,0,1.669
4.747,0.54,9,0,0,1.99
2.73,0.416,14,0,0,1.438
1.068,0.222,15,0,0,1.439
3.158,0.453,9,0,0,1.817
0.984,0.476,9,0,0,1.479
1.952,0.897,19,0,0,1.703
3.498,0.946,18,0,0,1.68
1.907,0.856,3,0,0,1.353
2.422,0.449,1,0,0,1.459
2.726,0.603,8,0,0,1.598
1.697,0.857,10,0,0,1.336
0.382,0.145,2,0,0,1.364
2.554,0.58,6,0,0,1.38
2.439,0.459,5,0,0,1.571
2.132,0.443,0,0,0,1.528
0.922,0.415,11,0,0,1.315
0.261,0.676,17,0,0,1.416
4.133,0.476,8,0,0,1.875
2.662,0.39,4,0,0,1.587
4.901,0.61,12,0,0,1.769
4.889,0.436,17,0,0,1.93
2.9,0.131,14,0,0,1.881
2.451,0.476,14,0,0,1.423
0.932,0.276,5,0,0,1.44
1.897,0.19,6,0,0,1.798
3.927,0.885,12,0,0,1.463
4.816,0.723,11,0,0,1.474
2.999,0.443,9,0,0,1.91
3.084,0.987,21,0,0,1.528
4.712,0.43,0,0,0,1.796
0.635,0.32,10,0,0,1.331
3.059,0.526,15,0,0,1.613
2.927,0.951,0,0,0,1.264
1.025,0.698,17,1,0,1.711
3.869,0.758,10,0,0,1.607
0.596,0.249,8,0,0,1.592
0.316,0.136,13,0,0,1.436
2.431,0.583,10,0,0,1.642
1.499,0.397,0,0,0,1.339
2.181,0.138,10,0,0,1.874
0.563,0.907,8,0,0,1.318
2.262,0.123,21,0,0,1.823
2.198,0.111,1,0,0,2.132
4.833,0.369,9,0,0,1.829
3.613,0.548,2,0,0,1.585
4.602,0.506,12,0,0,1.665
3.906,0.424,10,0,0,1.696
3.939,0.877,17,0,0,1.511
4.329,0.368,13,0,0,1.659
1.279,0.688,4,0,0,1.317
2.134,0.459,7,0,0,1.575
4.376,0.45,9,0,0,2.001
0.335,0.94,5,1,0,1.449
0.276,0.728,14,0,0,1.0
3.24,0.584,7,0,0,1.736
4.548,0.257,21,0,0,1.905
3.971,0.224,3,0,0,1.729
3.995,0.274,23,0,1,2.156
1.8,0.664,8,0,0,1.494
2.959,0.15,4,0,0,2.159
3.857,0.518,18,0,0,1.945
3.969,0.514,16,1,0,1.884
2.903,0.926,1,0,0,1.29
4.002,0.433,12,1,0,1.909
0.135,0.907,16,0,0,1.193
4.713,0.654,13,0,0,1.831
4.353,0.451,10,0,0,1.623
0.26,0.574,6,0,0,1.142
2.097,0.185,1,1,0,2.013
4.597,0.901,2,1,0,1.967
2.564,0.668,10,0,0,1.36
0.457,0.492,2,0,0,1.292
4.833,0.798,0,0,0,1.449
1.792,0.464,18,0,1,2.264
2.581,0.515,13,0,0,1.448
3.16,0.48,16,0,0,1.571
4.162,0.997,18,0,0,1.626
4.366,0.793,18,0,0,1.955
3.265,0.936,20,0,0,1.547
4.742,0.442,18,0,0,1.892
1.095,0.541,18,0,0,1.446
4.524,0.281,0,0,0,1.973
0.95,0.109,10,0,0,1.319
4.472,0.275,0,0,0,1.892
1.079,0.936,22,1,0,1.432
3.596,0.511,6,0,0,1.846
4.085,0.218,7,0,0,2.355
1.953,0.507,6,0,0,1.472
0.567,0.813,14,0,0,1.121
1.813,0.551,15,0,0,1.44
0.308,0.943,21,0,0,1.022
3.297,0.909,7,1,0,1.878
3.486,0.526,9,0,0,1.828
1.342,0.175,3,0,0,1.696
3.258,0.734,12,0,0,1.518
0.293,0.421,3,0,0,1.185
0.158,0.807,18,0,0,1.19
2.04,0.378,23,0,0,1.457
2.422,0.398,5,0,0,1.487
0.093,0.588,15,0,0,1.121
2.95,0.122,23,0,0,1.952
4.164,0.253,23,0,0,1.867
2.053,0.866,6,0,0,1.396
3.735,0.961,12,0,0,1.468
0.756,0.273,2,0,0,1.401
2.648,0.795,20,0,0,1.566
3.946,0.201,17,0,0,2.172
3.41,0.525,16,1,0,1.882
3.898,0.558,2,1,0,1.872
3.606,0.607,19,0,0,1.88
0.605,0.425,3,0,0,1.295
0.513,0.871,10,0,0,1.107
4.878,0.373,17,0,0,1.857
2.412,0.537,18,0,0,1.876
3.662,0.274,7,0,0,1.876
3.408,0.616,12,0,0,1.588
0.221,0.277,17,0,0,1.554
2.483,0.317,21,0,0,1.611
2.607,0.494,0,0,0,1.542
4.043,0.35,19,0,0,2.037
4.811,0.136,16,0,0,1.938
1.447,0.817,2,0,0,1.137
0.294,0.838,22,0,0,1.054
2.377,0.911,23,0,1,1.891
0.149,0.982,6,0,0,1.049
1.927,0.202,22,0,0,1.835
1.366,0.347,5,0,0,1.378
1.215,0.668,14,1,0,1.594
0.008,0.889,6,1,0,1.453
1.253,0.246,6,0,0,1.504
1.6,0.535,11,0,0,1.61
4.555,0.981,8,0,0,1.693
0.441,0.398,8,0,0,1.351
3.835,0.542,10,0,0,1.618
3.624,0.724,9,0,0,1.76
1.631,0.48,9,0,0,1.599
4.535,0.746,14,0,0,1.624
3.277,0.233,15,0,0,1.787
0.485,0.308,7,0,0,1.605
1.02,0.448,12,0,0,1.402
2.006,0.986,8,1,0,1.832
4.836,0.414,13,0,1,2.224
1.322,0.924,21,0,0,1.345
2.141,0.887,19,0,0,1.569
2.803,0.78,17,0,0,1.609
1.778,0.433,23,0,0,1.411
3.505,0.397,1,0,0,1.749
3.304,0.676,22,0,0,1.481
0.302,0.309,8,0,0,1.37
2.144,0.424,9,0,1,2.29
3.905,0.834,19,0,0,1.825
3.2,0.29,10,0,0,1.797
2.301,0.845,23,0,0,1.477
3.649,0.597,22,0,1,2.155
3.352,0.56,9,0,0,1.779
4.188,0.652,18,0,0,1.837
0.255,0.668,0,0,0,1.278
2.676,0.603,23,0,0,1.485
3.302,0.731,13,0,0,1.4
3.377,0.422,8,1,0,1.9
4.612,0.83,4,0,0,1.755
2.058,0.299,11,0,0,1.809
3.976,0.743,19,0,0,1.652
3.93,0.447,17,0,0,2.007
1.344,0.725,16,0,0,1.415
1.341,0.129,19,0,0,1.973
4.714,0.451,7,0,0,1.976
1.622,0.967,0,0,0,1.219
2.072,0.616,3,0,0,1.451
3.02,0.549,11,0,0,1.592
1.583,0.323,15,0,0,1.532
3.309,0.542,4,1,0,1.878
1.447,0.841,17,1,0,1.928
2.637,0.405,17,0,0,1.9
2.798,0.608,18,0,0,1.8
4.003,0.706,12,0,0,1.659
4.3,0.461,0,0,0,1.718
3.408,0.355,7,0,0,2.018
1.35,0.24,0,0,0,1.437
2.319,0.191,19,0,0,1.966
2.814,0.317,6,0,1,2.25
1.489,0.118,18,0,0,2.016
4.7,0.784,2,0,0,1.618
0.543,0.201,20,0,0,1.475
4.167,0.909,17,0,0,1.857
2.132,0.56,20,0,0,1.361
4.728,0.511,17,0,0,1.923
2.663,0.158,23,0,0,1.775
3.649,0.22,20,0,0,1.955
3.672,0.871,5,1,0,1.865
3.49,0.705,19,0,0,1.634
0.247,0.185,13,0,0,1.245
3.111,0.713,6,0,0,1.35
4.474,0.218,10,0,0,2.003
4.218,0.759,20,0,0,1.507
4.575,0.95,4,0,0,1.413
2.222,0.783,12,0,0,1.366
2.273,0.841,12,1,0,1.748
4.041,0.659,0,0,0,1.614
1.517,0.103,1,0,1,2.251
3.825,0.807,17,0,0,1.711
2.522,0.464,3,0,0,1.524
1.322,0.886,13,0,0,1.179
3.218,0.616,4,0,0,1.358
1.479,0.272,15,0,1,2.049
3.359,0.149,19,0,0,2.187
2.847,0.6,2,0,0,1.519
3.611,0.61,19,1,0,2.281
2.995,0.874,13,0,0,1.384
3.791,0.135,4,0,0,1.986
4.981,0.839,11,0,0,1.627
2.339,0.465,12,1,0,1.878
2.991,0.576,15,0,0,1.517
0.509,0.58,15,0,0,1.181
4.752,0.444,18,0,1,2.423
2.982,0.267,21,0,0,1.807
0.514,0.171,3,0,0,1.334
2.0,0.286,12,0,0,1.371
0.406,0.743,17,0,0,1.295
2.486,0.714,12,0,0,1.616
1.385,0.708,11,0,0,1.403
1.701,0.917,18,0,1,1.856
0.345,0.511,16,0,0,1.22
3.812,0.783,9,0,0,1.748
4.206,0.701,6,0,0,1.542
0.701,0.943,20,0,0,1.057
3.753,0.703,13,0,0,1.469
0.643,0.262,6,0,1,1.808
0.428,0.77,20,0,0,1.315
0.57,0.422,0,1,0,1.616
0.159,0.329,13,0,0,1.044
1.88,0.35,2,0,0,1.494
4.765,0.843,8,0,0,1.762
4.496,0.508,10,1,0,1.938
1.66,0.522,22,0,0,1.426
3.973,0.11,14,0,0,2.045
4.123,0.343,22,0,0,1.772
0.76,0.895,4,0,0,1.0
1.147,0.548,18,0,0,1.615
3.452,0.475,3,0,0,1.572
1.32,0.167,19,0,0,1.932
4.691,0.364,12,0,0,2.001
1.154,0.218,5,0,0,1.395
3.996,0.248,21,0,0,1.851
3.791,0.405,6,0,0,1.653
2.519,0.16,15,1,0,2.167
1.316,0.8,7,0,0,1.279
0.169,0.66,23,0,0,1.032
4.142,0.82,8,0,0,1.655
1.889,0.413,8,0,1,2.372
1.701,0.3,18,0,0,1.947
0.222,0.631,22,0,0,1.061
0.757,0.12,18,0,0,1.662
1.84,0.18,20,0,0,1.627
3.454,0.767,10,0,0,1.512
1.037,0.899,15,0,0,1.088
0.818,0.285,8,0,1,2.15
1.311,0.812,14,0,0,1.267
1.417,0.445,10,0,0,1.46
